LahmanPlayerID,Year,UniNo,dummy,dummy,dummy,dummy
88110,1994,44,,,,
88110,1993,44,,,,
88110,1992,44,,,,
88110,1991,44,,,,
88110,1990,44,,,,
88110,1989,45,,,,
88110,1988,45,,,,
88120,1995,19,,,,
88120,1994,19,,,,
88120,1993,19,,,,
88120,1992,21,,,,
88120,1991,21,,,,
88120,1990,21,,,,
88120,1989,21,,,,
88120,1988,30,,,,
88121,1994,20,,,,
88121,1993,20,,,,
88121,1992,36,,,,
88121,1991,36,,,,
88121,1990,36,,,,
88121,1989,36,,,,
88121,1988,36,,,,
88170,1993,42,,,,
88170,1992,42,,,,
88170,1991,42,,,,
88170,1990,42,,,,
88170,1989,42,,,,
88170,1988,42,,,,
88210,1991,62,,,,
88210,1990,62,,,,
88210,1989,62,,,,
88210,1988,62,,,,
88211,1989,14,,,,
88211,1988,14,,,,
88250,1992,38,,,,
88250,1991,38,,,,
88250,1990,38,,,,
88250,1989,38,,,,
88250,1988,38,,,,
88271,1996,23,,,,
88271,1995,23,,,,
88271,1994,23,,,,
88271,1993,32,,,,
88271,1992,32,,,,
88271,1991,32,,,,
88271,1990,32,,,,
88271,1989,32,,,,
88271,1988,32,,,,
88272,1991,37,,,,
88272,1990,37,,,,
88272,1989,37,,,,
88272,1988,37,,,,
88273,1994,47,,,,
88273,1993,47,,,,
88273,1992,47,,,,
88273,1991,47,,,,
88273,1990,47,,,,
88273,1989,47,,,,
88273,1988,47,,,,
88274,1990,7,,,,
88274,1989,7,,,,
88274,1988,7,,,,
88275,1994,13,,,,
88275,1993,13,,,,
88275,1992,56,,,,
88275,1991,56,,,,
88275,1990,56,,,,
88320,1991,57,,,,
88320,1990,57,,,,
88331,1992,34,,,,
88331,1991,34,,,,
88331,1990,34,,,,
88331,1989,34,,,,
88332,2000,21,,,,
88332,1999,21,,,,
88332,1998,21,,,,
88372,1994,15,,,,
88372,1993,15,,,,
88372,1992,15,,,,
88372,1991,15,,,,
88420,1989,36,,,,
88450,1993,31,,,,
88450,1992,31,,,,
88450,1991,31,,,,
88450,1990,31,,,,
88450,1989,31,,,,
88450,1988,3,,,,
88470,1991,29,,,,
88470,1990,29,,,,
88470,1989,29,,,,
88470,1988,11,,,,
88478,1988,12,,,,
88510,2003,17,,,,
88510,2002,17,,,,
88510,2001,17,,,,
88510,2000,17,,,,
88510,1999,17,,,,
88510,1998,17,,,,
88510,1997,17,,,,
88510,1996,17,,,,
88510,1995,17,,,,
88510,1994,17,,,,
88510,1993,17,,,,
88510,1992,17,,,,
88510,1991,17,,,,
88510,1990,17,,,,
88510,1989,43,,,,
88510,1988,43,,,,
88570,1990,41,,,,
88570,1989,21,,,,
88570,1988,21,,,,
88571,1993,40,,,,
88571,1992,40,,,,
88571,1991,40,,,,
88571,1990,40,,,,
88571,1989,40,,,,
88571,1988,40,,,,
88572,1993,49,,,,
88572,1992,49,,,,
88572,1991,49,,,,
88572,1990,49,,,,
88572,1989,49,,,,
88572,1988,49,,,,
88611,1993,13,,,,
88611,1992,13,,,,
88611,1991,1,,,,
88611,1990,1,,,,
88611,1989,0,,,,
88611,1988,30,,,,
88670,1992,4,,,,
88670,1991,4,,,,
88670,1989,1,,,,
88670,1988,1,,,,
88710,1990,32,,,,
88710,1989,32,,,,
88710,1988,32,,,,
88711,1992,31,,,,
88711,1991,31,,,,
88711,1990,31,,,,
88711,1989,31,,,,
88711,1988,31,,,,
88750,1997,21,,,,
88750,1996,21,,,,
88750,1995,21,,,,
88750,1994,21,,,,
88750,1993,41,,,,
88750,1992,41,,,,
88750,1991,41,,,,
88750,1990,41,,,,
88750,1989,41,,,,
88750,1988,41,,,,
88751,1989,21,,,,
88751,1988,21,,,,
88770,2004,40,,,,
88770,2003,40,,,,
88770,2002,40,,,,
88770,2001,40,,,,
88770,2000,40,,,,
88770,1999,40,,,,
88770,1998,40,,,,
88770,1997,40,,,,
88770,1996,40,,,,
88770,1995,40,,,,
88770,1994,40,,,,
88770,1993,40,,,,
88770,1992,40,,,,
88770,1991,40,,,,
88770,1990,40,,,,
88770,1989,40,,,,
88770,1988,40,,,,
88771,1989,8,,,,
88771,1988,8,,,,
88772,1994,13,,,,
88772,1993,13,,,,
88772,1992,5,,,,
88772,1991,36,,,,
88772,1990,36,,,,
88772,1989,36,,,,
88772,1988,36,,,,
88773,1990,37,,,,
88773,1989,37,,,,
88773,1988,20,,,,
88774,1990,12,,,,
88774,1989,12,,,,
88774,1988,12,,,,
89110,1992,29,,,,
89110,1991,29,,,,
89110,1990,29,,,,
89110,1989,29,,,,
89111,1999,24,,,,
89111,1998,24,,,,
89111,1997,24,,,,
89111,1996,24,,,,
89111,1995,24,,,,
89111,1994,24,,,,
89111,1993,24,,,,
89111,1992,24,,,,
89111,1991,24,,,,
89111,1990,24,,,,
89111,1989,24,,,,
89120,1989,6,,,,
89131,1990,15,,,,
89131,1989,15,,,,
89142,2001,10,,,,
89142,2000,10,,,,
89142,1999,10,,,,
89142,1998,10,,,,
89142,1997,10,,,,
89170,1991,16,,,,
89170,1990,16,,,,
89170,1989,16,,,,
89172,1995,4,,,,
89172,1994,4,,,,
89172,1993,4,,,,
89172,1992,4,,,,
89172,1991,4,,,,
89172,1990,4,,,,
89172,1989,4,,,,
89173,1992,55,,,,
89173,1991,55,,,,
89173,1990,55,,,,
89173,1989,55,,,,
89174,1991,56,,,,
89175,1997,30,,,,
89175,1996,30,,,,
89175,1995,30,,,,
89175,1994,30,,,,
89175,1993,30,,,,
89175,1992,30,,,,
89175,1991,30,,,,
89175,1990,30,,,,
89175,1989,30,,,,
89211,1993,12,,,,
89211,1992,12,,,,
89211,1991,12,,,,
89211,1990,12,,,,
89211,1989,12,,,,
89212,1993,28,,,,
89212,1992,28,,,,
89212,1991,28,,,,
89212,1990,28,,,,
89212,1989,23,,,,
89214,2004,33,,,,
89214,2003,33,,,,
89214,2002,33,,,,
89214,2001,33,,,,
89214,2000,33,,,,
89214,1999,9,,,,
89214,1997,9,,,,
89214,1996,9,,,,
89214,1995,9,,,,
89214,1994,9,,,,
89214,1993,9,,,,
89214,1992,9,,,,
89214,1991,9,,,,
89214,1990,9,,,,
89214,1989,9,,,,
89220,1993,27,,,,
89220,1992,27,,,,
89220,1991,27,,,,
89220,1990,27,,,,
89220,1989,27,,,,
89221,1997,5,,,,
89221,1996,5,,,,
89221,1995,5,,,,
89221,1994,5,,,,
89221,1993,5,,,,
89221,1992,5,,,,
89221,1991,5,,,,
89221,1990,5,,,,
89221,1989,5,,,,
89230,1993,36,,,,
89230,1992,36,,,,
89230,1991,36,,,,
89230,1990,36,,,,
89230,1989,36,,,,
89269,1992,58,,,,
89269,1991,58,,,,
89269,1990,58,,,,
89269,1989,58,,,,
89270,1994,34,,,,
89270,1993,34,,,,
89270,1992,34,,,,
89270,1991,34,,,,
89270,1990,34,,,,
89270,1989,50,,,,
89271,1998,26,,,,
89271,1997,26,,,,
89271,1996,26,,,,
89271,1995,26,,,,
89271,1994,26,,,,
89271,1993,26,,,,
89271,1992,1,,,,
89271,1991,1,,,,
89271,1990,1,,,,
89272,1994,8,,,,
89272,1993,8,,,,
89272,1992,8,,,,
89272,1991,8,,,,
89272,1990,8,,,,
89272,1989,8,,,,
89273,1995,22,,,,
89273,1994,22,,,,
89273,1993,22,,,,
89273,1992,2,,,,
89273,1991,2,,,,
89273,1990,2,,,,
89273,1989,2,,,,
89311,1992,34,,,,
89321,1997,40,,,,
89330,1996,31,,,,
89331,1998,17,,,,
89331,1997,17,,,,
89331,1996,17,,,,
89331,1995,17,,,,
89331,1994,17,,,,
89331,1993,17,,,,
89331,1992,17,,,,
89410,2000,60,,,,
89410,1999,30,,,,
89410,1998,30,,,,
89410,1997,30,,,,
89410,1996,30,,,,
89410,1995,30,,,,
89410,1994,30,,,,
89410,1993,30,,,,
89410,1992,30,,,,
89410,1991,30,,,,
89410,1990,30,,,,
89410,1989,30,,,,
89420,1992,15,,,,
89420,1991,15,,,,
89420,1990,15,,,,
89420,1989,15,,,,
89430,1994,47,,,,
89430,1993,47,,,,
89430,1992,47,,,,
89430,1991,47,,,,
89430,1990,47,,,,
89430,1989,47,,,,
89431,1989,41,,,,
89440,1993,36,,,,
89440,1992,36,,,,
89440,1991,2,,,,
89440,1990,2,,,,
89440,1989,2,,,,
89450,1990,55,,,,
89450,1989,55,,,,
89470,1996,1,,,,
89470,1995,1,,,,
89470,1994,33,,,,
89470,1993,33,,,,
89470,1992,33,,,,
89470,1991,33,,,,
89470,1990,33,,,,
89470,1989,33,,,,
89471,1990,21,,,,
89471,1989,21,,,,
89475,1996,6,,,,
89475,1995,6,,,,
89475,1994,6,,,,
89475,1993,6,,,,
89475,1992,6,,,,
89475,1991,6,,,,
89475,1990,6,,,,
89475,1989,6,,,,
89476,1998,33,,,,
89476,1997,33,,,,
89476,1994,44,,,,
89476,1993,44,,,,
89476,1992,44,,,,
89476,1991,44,,,,
89476,1990,44,,,,
89476,1989,44,,,,
89477,1991,35,,,,
89477,1990,35,,,,
89477,1989,35,,,,
89478,1997,32,,,,
89478,1996,32,,,,
89478,1995,45,,,,
89478,1994,45,,,,
89478,1993,45,,,,
89478,1992,45,,,,
89478,1991,45,,,,
89478,1990,45,,,,
89478,1989,45,,,,
89511,1994,11,,,,
89511,1993,11,,,,
89511,1992,11,,,,
89511,1991,11,,,,
89511,1990,11,,,,
89511,1989,11,,,,
89512,1996,38,,,,
89512,1995,38,,,,
89512,1994,38,,,,
89512,1993,38,,,,
89512,1992,38,,,,
89512,1991,38,,,,
89512,1990,38,,,,
89512,1989,38,,,,
89513,1989,5,,,,
89514,1994,27,,,,
89514,1993,27,,,,
89514,1992,39,,,,
89514,1991,39,,,,
89514,1990,39,,,,
89514,1989,39,,,,
89520,1997,19,,,,
89520,1996,19,,,,
89520,1995,19,,,,
89520,1994,19,,,,
89520,1993,19,,,,
89520,1992,19,,,,
89520,1991,48,,,,
89520,1990,48,,,,
89520,1989,48,,,,
89522,1998,33,,,,
89522,1997,7,,,,
89522,1996,7,,,,
89522,1995,7,,,,
89522,1994,7,,,,
89522,1993,7,,,,
89522,1992,7,,,,
89522,1991,7,,,,
89522,1990,7,,,,
89522,1989,7,,,,
89570,1993,32,,,,
89570,1992,32,,,,
89570,1991,32,,,,
89570,1990,32,,,,
89570,1989,32,,,,
89572,1991,52,,,,
89572,1990,52,,,,
89572,1989,52,,,,
89573,1996,31,,,,
89573,1995,31,,,,
89573,1994,31,,,,
89573,1993,31,,,,
89573,1992,31,,,,
89573,1991,31,,,,
89573,1990,31,,,,
89573,1989,44,,,,
89610,1993,54,,,,
89610,1992,54,,,,
89610,1991,54,,,,
89610,1990,54,,,,
89610,1989,54,,,,
89611,1991,4,,,,
89611,1990,4,,,,
89611,1989,4,,,,
89620,2005,19,,,,
89620,2004,19,,,,
89620,2003,19,,,,
89620,2002,19,,,,
89620,2001,13,,,,
89620,2000,16,,,,
89620,1999,19,,,,
89620,1998,19,,,,
89620,1997,19,,,,
89620,1996,19,,,,
89620,1995,19,,,,
89620,1994,19,,,,
89620,1993,19,,,,
89620,1992,19,,,,
89620,1991,19,,,,
89620,1990,19,,,,
89620,1989,19,,,,
89621,2002,17,,,,
89621,2001,11,,,,
89621,2000,11,,,,
89621,1999,11,,,,
89621,1998,11,,,,
89621,1997,11,,,,
89621,1996,11,,,,
89621,1995,11,,,,
89621,1994,11,,,,
89621,1993,11,,,,
89621,1992,11,,,,
89621,1991,10,,,,
89621,1990,10,,,,
89621,1989,12,,,,
89622,1998,52,,,,
89622,1997,52,,,,
89622,1996,52,,,,
89622,1995,52,,,,
89622,1994,52,,,,
89622,1993,52,,,,
89622,1992,52,,,,
89622,1991,52,,,,
89622,1990,52,,,,
89622,1989,52,,,,
89630,1996,23,,,,
89630,1995,23,,,,
89630,1994,23,,,,
89630,1993,23,,,,
89630,1992,23,,,,
89630,1991,23,,,,
89630,1990,23,,,,
89630,1989,23,,,,
89651,1989,56,,,,
89660,1990,13,,,,
89660,1989,30,,,,
89670,2001,14,,,,
89670,2000,14,,,,
89670,1999,27,,,,
89670,1998,27,,,,
89670,1997,17,,,,
89670,1996,17,,,,
89670,1995,17,,,,
89670,1994,17,,,,
89670,1993,17,,,,
89670,1992,17,,,,
89670,1991,17,,,,
89670,1990,17,,,,
89670,1989,26,,,,
89672,2001,20,,,,
89672,2000,20,,,,
89672,1999,20,,,,
89672,1998,20,,,,
89672,1997,20,,,,
89672,1996,20,,,,
89672,1995,20,,,,
89672,1994,20,,,,
89672,1993,20,,,,
89672,1992,20,,,,
89672,1991,20,,,,
89672,1990,51,,,,
89672,1989,51,,,,
89673,1990,55,,,,
89673,1989,55,,,,
89674,1996,9,,,,
89674,1995,9,,,,
89674,1994,9,,,,
89674,1993,6,,,,
89674,1992,2,,,,
89674,1991,2,,,,
89674,1990,2,,,,
89674,1989,2,,,,
89675,1992,44,,,,
89675,1991,44,,,,
89675,1990,44,,,,
89675,1989,44,,,,
89710,1993,11,,,,
89710,1992,11,,,,
89710,1991,11,,,,
89710,1990,11,,,,
89710,1989,11,,,,
89712,1997,53,,,,
89712,1996,53,,,,
89712,1995,53,,,,
89712,1994,53,,,,
89712,1993,53,,,,
89712,1992,53,,,,
89712,1991,53,,,,
89712,1990,53,,,,
89712,1989,53,,,,
89720,1997,39,,,,
89720,1996,39,,,,
89720,1995,50,,,,
89720,1994,50,,,,
89720,1993,50,,,,
89720,1992,50,,,,
89720,1991,50,,,,
89720,1990,50,,,,
89720,1989,50,,,,
89721,1994,4,,,,
89721,1993,4,,,,
89721,1992,23,,,,
89721,1991,23,,,,
89721,1990,23,,,,
89721,1989,23,,,,
89730,1996,55,,,,
89730,1995,55,,,,
89730,1994,55,,,,
89730,1993,55,,,,
89730,1992,93,,,,
89730,1991,93,,,,
89730,1990,93,,,,
89730,1989,93,,,,
89770,2010,21,,,,
89770,2009,21,,,,
89770,2008,21,,,,
89770,2007,21,,,,
89770,2006,21,,,,
89770,2005,21,,,,
89770,2004,21,,,,
89770,2003,21,,,,
89770,2002,21,,,,
89770,2001,21,,,,
89770,2000,21,,,,
89770,1999,21,,,,
89770,1998,21,,,,
89770,1997,21,,,,
89770,1996,21,,,,
89770,1995,21,,,,
89770,1994,21,,,,
89770,1993,21,,,,
89770,1992,21,,,,
89770,1991,21,,,,
89770,1990,21,,,,
89770,1989,1,,,,
89771,1995,25,,,,
89771,1994,25,,,,
89771,1993,25,,,,
89771,1992,25,,,,
89771,1991,25,,,,
89771,1990,25,,,,
89771,1989,25,,,,
89772,1989,51,,,,
89773,1990,49,,,,
89775,1992,20,,,,
89775,1991,20,,,,
89775,1990,20,,,,
89775,1989,20,,,,
89776,1990,26,,,,
89776,1989,26,,,,
89777,1996,16,,,,
89777,1995,9,,,,
89777,1994,9,,,,
89777,1993,9,,,,
89777,1992,9,,,,
89777,1991,9,,,,
89777,1990,9,,,,
89777,1989,9,,,,
89778,2003,17,,,,
89778,2002,17,,,,
89778,2001,17,,,,
89778,2000,17,,,,
89778,1999,17,,,,
89778,1998,17,,,,
89778,1997,17,,,,
89778,1996,17,,,,
89778,1995,17,,,,
89778,1994,17,,,,
89778,1993,17,,,,
89778,1992,17,,,,
89778,1991,17,,,,
89778,1990,17,,,,
89778,1989,17,,,,
90000,1992,58,,,,
90000,1991,58,,,,
90000,1990,58,,,,
90001,1991,30,,,,
90002,1991,52,,,,
90003,1991,53,,,,
90004,1997,20,,,,
90004,1996,20,,,,
90004,1995,20,,,,
90004,1994,20,,,,
90004,1993,20,,,,
90004,1992,20,,,,
90012,1996,39,,,,
90012,1995,39,,,,
90012,1994,39,,,,
90012,1993,39,,,,
90012,1992,39,,,,
90012,1991,36,,,,
90013,1997,16,,,,
90013,1996,16,,,,
90013,1995,16,,,,
90013,1994,46,,,,
90013,1993,46,,,,
90013,1992,46,,,,
90013,1991,46,,,,
90018,1991,40,,,,
90020,2001,22,,,,
90020,2000,22,,,,
90020,1999,22,,,,
90020,1998,22,,,,
90020,1997,22,,,,
90020,1996,22,,,,
90020,1995,22,,,,
90020,1994,22,,,,
90020,1993,22,,,,
90020,1992,22,,,,
90020,1991,22,,,,
90023,1991,66,,,,
90025,2003,50,,,,
90025,2002,50,,,,
90025,2001,50,,,,
90025,2000,9,,,,
90025,1999,5,,,,
90025,1998,5,,,,
90025,1997,5,,,,
90025,1996,5,,,,
90025,1995,5,,,,
90025,1994,5,,,,
90025,1993,5,,,,
90025,1992,5,,,,
90025,1991,5,,,,
90210,1993,50,,,,
90210,1992,50,,,,
90211,1991,64,,,,
90211,1990,64,,,,
90212,1997,7,,,,
90212,1996,7,,,,
90212,1995,7,,,,
90212,1994,7,,,,
90212,1993,7,,,,
90212,1992,7,,,,
90212,1991,7,,,,
90212,1990,3,,,,
90213,2003,31,,,,
90213,2002,31,,,,
90213,2001,31,,,,
90213,2000,31,,,,
90213,1999,31,,,,
90213,1998,61,,,,
90213,1997,61,,,,
90213,1996,61,,,,
90213,1995,61,,,,
90213,1994,61,,,,
90213,1993,61,,,,
90213,1992,61,,,,
90213,1991,61,,,,
90213,1990,61,,,,
90213,1989,61,,,,
90214,2001,23,,,,
90214,2000,23,,,,
90214,1999,23,,,,
90214,1998,23,,,,
90214,1997,23,,,,
90214,1996,23,,,,
90214,1995,23,,,,
90214,1994,23,,,,
90214,1993,23,,,,
90214,1992,23,,,,
90214,1991,88,,,,
90214,1990,88,,,,
90220,1992,42,,,,
90220,1991,42,,,,
90220,1990,42,,,,
90250,1997,6,,,,
90250,1996,6,,,,
90250,1995,6,,,,
90250,1994,6,,,,
90250,1993,6,,,,
90250,1992,6,,,,
90250,1991,6,,,,
90250,1990,6,,,,
90251,1991,40,,,,
90251,1990,40,,,,
90261,1991,57,,,,
90261,1990,57,,,,
90272,1990,39,,,,
90282,1992,41,,,,
90282,1991,41,,,,
90282,1990,41,,,,
90283,1991,13,,,,
90283,1990,12,,,,
90285,1991,67,,,,
90310,1993,39,,,,
90310,1992,39,,,,
90311,1998,19,,,,
90311,1997,19,,,,
90311,1996,16,,,,
90311,1995,46,,,,
90312,2003,47,,,,
90312,2002,47,,,,
90312,2001,59,,,,
90312,2000,18,,,,
90312,1999,18,,,,
90312,1998,18,,,,
90313,2001,0,,,,
90313,2000,0,,,,
90315,2008,47,,,,
90315,2007,47,,,,
90315,2006,47,,,,
90315,2005,47,,,,
90315,2004,47,,,,
90347,1994,47,,,,
90347,1993,47,,,,
90350,2005,41,,,,
90350,2004,41,,,,
90350,2003,41,,,,
90350,2002,41,,,,
90350,2001,41,,,,
90351,1994,36,,,,
90351,1993,36,,,,
90412,1992,50,,,,
90412,1991,50,,,,
90412,1990,50,,,,
90413,1993,45,,,,
90413,1992,45,,,,
90413,1991,45,,,,
90413,1990,45,,,,
90414,1990,5,,,,
90415,2000,20,,,,
90415,1999,20,,,,
90415,1998,20,,,,
90415,1997,20,,,,
90415,1996,20,,,,
90415,1995,20,,,,
90415,1994,3,,,,
90415,1993,3,,,,
90415,1992,3,,,,
90415,1991,3,,,,
90415,1990,3,,,,
90416,1992,34,,,,
90418,1991,37,,,,
90419,2009,2,,,,
90419,2008,2,,,,
90419,2002,2,,,,
90419,2001,2,,,,
90419,2000,2,,,,
90419,1999,2,,,,
90419,1998,2,,,,
90419,1997,2,,,,
90419,1996,2,,,,
90419,1995,2,,,,
90419,1994,2,,,,
90419,1993,2,,,,
90419,1992,2,,,,
90419,1991,12,,,,
90419,1990,12,,,,
90460,1996,0,,,,
90460,1995,44,,,,
90460,1994,44,,,,
90460,1993,14,,,,
90460,1992,14,,,,
90460,1991,14,,,,
90460,1990,14,,,,
90475,1994,49,,,,
90475,1993,49,,,,
90475,1992,49,,,,
90475,1991,49,,,,
90475,1990,49,,,,
90480,1992,63,,,,
90480,1991,63,,,,
90480,1990,63,,,,
90490,1991,23,,,,
90510,1993,46,,,,
90510,1992,46,,,,
90510,1991,46,,,,
90510,1990,46,,,,
90511,1991,30,,,,
90511,1990,30,,,,
90513,1991,24,,,,
90513,1990,24,,,,
90514,2000,57,,,,
90514,1999,57,,,,
90514,1998,57,,,,
90514,1997,33,,,,
90514,1996,33,,,,
90514,1995,33,,,,
90514,1994,33,,,,
90514,1993,8,,,,
90514,1992,8,,,,
90514,1991,47,,,,
90514,1990,47,,,,
90521,1998,55,,,,
90521,1997,55,,,,
90521,1996,55,,,,
90521,1995,55,,,,
90521,1994,55,,,,
90521,1993,55,,,,
90521,1992,55,,,,
90521,1991,55,,,,
90521,1990,55,,,,
90522,1994,9,,,,
90522,1993,9,,,,
90522,1992,9,,,,
90522,1991,9,,,,
90522,1990,1,,,,
90532,2002,21,,,,
90532,2001,21,,,,
90532,2000,21,,,,
90532,1999,21,,,,
90532,1998,21,,,,
90532,1997,48,,,,
90532,1996,21,,,,
90532,1995,21,,,,
90532,1994,21,,,,
90532,1993,21,,,,
90532,1992,21,,,,
90532,1991,21,,,,
90532,1990,21,,,,
90550,1997,22,,,,
90550,1996,22,,,,
90550,1995,22,,,,
90550,1994,22,,,,
90550,1993,22,,,,
90550,1992,22,,,,
90550,1991,45,,,,
90550,1990,45,,,,
90571,1991,25,,,,
90571,1990,25,,,,
90574,1993,54,,,,
90574,1992,54,,,,
90574,1991,54,,,,
90580,1991,44,,,,
90580,1990,44,,,,
90581,2000,0,,,,
90581,1999,0,,,,
90581,1998,0,,,,
90581,1997,0,,,,
90581,1996,0,,,,
90581,1995,0,,,,
90581,1994,0,,,,
90581,1993,0,,,,
90581,1992,0,,,,
90581,1991,43,,,,
90581,1990,43,,,,
90611,1993,68,,,,
90611,1992,68,,,,
90611,1991,68,,,,
90611,1990,68,,,,
90613,1997,61,,,,
90613,1996,61,,,,
90613,1995,71,,,,
90613,1994,21,,,,
90613,1993,21,,,,
90613,1992,21,,,,
90613,1991,21,,,,
90613,1990,21,,,,
90615,1992,58,,,,
90643,1992,75,,,,
90643,1991,75,,,,
90643,1990,75,,,,
90656,1991,48,,,,
90656,1990,48,,,,
90658,2001,27,,,,
90658,2000,27,,,,
90658,1999,27,,,,
90658,1998,27,,,,
90658,1997,27,,,,
90658,1996,27,,,,
90658,1995,27,,,,
90658,1994,27,,,,
90658,1993,27,,,,
90658,1992,27,,,,
90658,1991,27,,,,
90658,1990,27,,,,
90660,1999,25,,,,
90660,1998,46,,,,
90660,1997,25,,,,
90660,1996,25,,,,
90660,1995,25,,,,
90660,1994,25,,,,
90660,1993,25,,,,
90660,1992,25,,,,
90660,1991,25,,,,
90660,1990,25,,,,
90670,1990,57,,,,
90673,1991,70,,,,
90673,1990,70,,,,
90685,1994,60,,,,
90685,1993,60,,,,
90685,1992,60,,,,
90685,1991,60,,,,
90685,1990,60,,,,
90687,2013,99,,,,
90687,2012,99,,,,
90687,2011,92,,,,
90687,2008,58,,,,
90687,2007,58,,,,
90687,2005,32,,,,
90687,2004,37,,,,
90687,2003,27,,,,
90687,2002,27,,,,
90687,2001,27,,,,
90687,2000,27,,,,
90687,1999,27,,,,
90687,1998,27,,,,
90687,1997,27,,,,
90687,1996,39,,,,
90687,1995,69,,,,
90687,1994,31,,,,
90687,1993,31,,,,
90687,1992,31,,,,
90687,1991,31,,,,
90687,1990,31,,,,
90695,2005,38,,,,
90695,2004,5,,,,
90695,2003,5,,,,
90695,2002,5,,,,
90695,2001,33,,,,
90695,2000,5,,,,
90695,1999,5,,,,
90695,1998,5,,,,
90695,1997,5,,,,
90695,1996,5,,,,
90695,1995,5,,,,
90695,1994,5,,,,
90695,1993,5,,,,
90695,1992,5,,,,
90695,1991,5,,,,
90695,1990,5,,,,
90759,1990,47,,,,
90759,1989,47,,,,
90761,1994,1,,,,
90761,1993,1,,,,
90761,1992,1,,,,
90761,1991,1,,,,
90761,1990,1,,,,
90768,1997,40,,,,
90768,1996,40,,,,
90768,1995,38,,,,
90768,1994,38,,,,
90768,1993,38,,,,
90768,1992,38,,,,
90768,1991,38,,,,
90768,1990,38,,,,
90771,1994,58,,,,
90771,1993,58,,,,
90771,1992,58,,,,
90771,1991,58,,,,
90774,1990,59,,,,
90811,2007,40,,,,
90811,2006,40,,,,
90811,2005,40,,,,
90811,2004,40,,,,
90811,2003,40,,,,
90811,2002,40,,,,
90811,2001,13,,,,
90811,2000,13,,,,
90811,1999,13,,,,
90811,1998,13,,,,
90811,1997,13,,,,
90811,1996,13,,,,
90811,1995,13,,,,
90811,1994,67,,,,
90811,1993,67,,,,
90811,1992,67,,,,
90811,1991,67,,,,
90811,1990,67,,,,
90850,1997,12,,,,
90850,1996,12,,,,
90850,1995,12,,,,
90850,1994,12,,,,
90850,1993,12,,,,
90850,1992,12,,,,
90850,1991,12,,,,
90850,1990,12,,,,
90851,2004,23,,,,
90851,2003,19,,,,
90851,2002,19,,,,
90851,2001,19,,,,
90851,2000,19,,,,
90851,1999,19,,,,
90851,1998,34,,,,
90851,1997,34,,,,
90851,1996,34,,,,
90851,1995,77,,,,
90851,1994,77,,,,
90851,1993,77,,,,
90851,1992,77,,,,
90851,1991,50,,,,
90852,1992,44,,,,
90852,1991,44,,,,
90852,1990,44,,,,
90853,2008,29,,,,
90853,2007,38,,,,
90853,2006,38,,,,
90853,2005,38,,,,
90853,2004,11,,,,
90853,2003,18,,,,
90853,2002,1,,,,
90853,2001,1,,,,
90853,2000,1,,,,
90853,1999,1,,,,
90853,1998,1,,,,
90853,1997,14,,,,
90853,1996,14,,,,
90853,1995,14,,,,
90853,1994,14,,,,
90853,1993,14,,,,
90853,1992,51,,,,
90853,1991,51,,,,
90853,1990,51,,,,
90860,1993,13,,,,
90860,1992,13,,,,
90860,1991,13,,,,
90860,1990,13,,,,
90869,1993,43,,,,
90869,1992,43,,,,
90869,1991,43,,,,
90869,1990,43,,,,
90876,1999,7,,,,
90876,1998,1,,,,
90876,1997,1,,,,
90876,1996,1,,,,
90876,1995,34,,,,
90876,1994,56,,,,
90876,1993,56,,,,
90876,1992,56,,,,
90876,1991,56,,,,
90876,1990,56,,,,
90880,1992,18,,,,
90880,1991,18,,,,
90880,1990,18,,,,
90911,1987,9,,,,
90911,1986,9,,,,
90911,1985,9,,,,
90911,1984,18,,,,
90911,1983,18,,,,
91006,2000,0,,,,
91006,1999,6,,,,
91006,1998,9,,,,
91006,1997,10,,,,
91006,1996,10,,,,
91006,1995,10,,,,
91006,1994,10,,,,
91006,1993,10,,,,
91006,1992,10,,,,
91006,1991,10,,,,
91011,2003,57,,,,
91011,2002,31,,,,
91011,2001,31,,,,
91011,2000,31,,,,
91011,1999,31,,,,
91011,1998,31,,,,
91011,1997,0,,,,
91011,1996,0,,,,
91011,1995,0,,,,
91011,1994,0,,,,
91011,1993,0,,,,
91011,1992,0,,,,
91011,1991,0,,,,
91015,2014,15,,,,
91015,2013,15,,,,
91015,2012,15,,,,
91015,2011,15,,,,
91015,2010,15,,,,
91015,2009,15,,,,
91015,2008,15,,,,
91015,2007,15,,,,
91015,2006,15,,,,
91015,2005,15,,,,
91015,2004,15,,,,
91015,2003,15,,,,
91015,2002,15,,,,
91015,2001,15,,,,
91015,2000,15,,,,
91015,1999,15,,,,
91015,1998,15,,,,
91015,1997,15,,,,
91015,1996,15,,,,
91015,1995,15,,,,
91015,1994,15,,,,
91015,1993,15,,,,
91015,1992,15,,,,
91015,1991,15,,,,
91032,1991,32,,,,
91044,1991,44,,,,
91059,1992,59,,,,
91059,1991,59,,,,
91066,1998,66,,,,
91066,1997,66,,,,
91066,1996,47,,,,
91066,1995,20,,,,
91067,1993,44,,,,
91067,1992,44,,,,
91101,1997,50,,,,
91101,1996,31,,,,
91101,1995,31,,,,
91101,1994,31,,,,
91101,1993,29,,,,
91101,1992,61,,,,
91101,1991,61,,,,
91106,1997,29,,,,
91106,1996,29,,,,
91106,1995,29,,,,
