playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot,Arm Slot.1,Name_ko,High,position
80053,80053,80053.0,,1955.0,7.0,5.0,South Korea,,Daegu,,,,,,,Jung-hwan,Seo,,,,168.0,70.0,R,R,,,,,,,,2080053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,서정환,,
64006,64006,,,1995.0,4.0,28.0,South Korea,,Seoul,,,,,,,U-jun,Sim,,,,165.0,72.0,R,R,,,,,,,,2064006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,심우준,,
60768,60768,,,1990.0,7.0,3.0,South Korea,,Gwangju,,,,,,,Tae-yang,Lee,,,,214.0,76.0,L,R,,,,,,,,2060768,,1.0,,5.0,4.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이태양,,
73703,73703,,,1980.0,6.0,3.0,South Korea,,Seoul,,,,,,,Sang-hun,Han,,,,172.0,69.0,L,R,,,,,,,,2073703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,한상훈,,
91011,91011,,,1971.0,5.0,17.0,South Korea,,Seoul,,,,,,,Byung-seok,Lee,,,,216.0,74.0,R,R,,,,,,,,2091011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이병석,,
84610,84610,,,1957.0,8.0,1.0,South Korea,,Gwangju,,,,,,,Yoon-hwan,Kim,,,,,,R,R,,,,,,,,2084610,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김윤환,,
79847,79847,,,1990.0,5.0,19.0,South Korea,,Guri,,,,,,,Tae-hun,Kim,,,,194.0,69.0,L,L,,,,,,,,2079847,,1.0,4.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김태훈,,
92304,92304,,,1973.0,12.0,25.0,South Korea,,Gangneung,,,,,,,Jae-ju,Lee,,,,220.0,74.0,R,R,,,,,,,,2092304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이재주,,
79465,79465,,,1986.0,6.0,27.0,South Korea,,Suwon,,,,,,,Yeong-seop,Bae,,,,172.0,70.0,R,R,,,,,,,,2079465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,배영섭,,
73153,73153,,,1983.0,7.0,19.0,South Korea,,Gwangju,,,,,,,Dae-hyeong,Lee,,,Super Sonic,172.0,72.0,L,L,,,,,,,,2073153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이대형,,
80536,80536,,,1954.0,8.0,13.0,South Korea,,,,,,,,,Heung-woon,Cho,,,,,,R,R,,,,,,,,2080536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,조흥운,,
67391,67391,,,1998.0,10.0,22.0,South Korea,,Seoul,,,,,,,Jae-woong,Kim,,,,194.0,67.0,L,L,,,,,,,,2067391,,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김재웅,,
99314,99314,,,1977.0,3.0,1.0,South Korea,,Seoul,,,,,,,Shin-young,Song,,,,205.0,70.0,R,R,,,,,,,,2099314,,1.0,,3.0,2.0,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,송신영,,
94364,94364,,,1975.0,4.0,10.0,South Korea,,Incheon,,,,,,,Jun-ho,Jeon,,,,220.0,73.0,R,R,,,,,,,,2094364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,전준호,,
53613,53613,,,2004.0,4.0,20.0,South Korea,,Seoul,,,,,,,Young-cheol,Yoon,,,,192.0,74.0,L,L,,,,,,,,2053613,,1.0,3.0,5.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,윤영철,,
70839,70839,,,1983.0,8.0,13.0,South Korea,,Jeonju,,,,,,,Seung-hyeon,Shin,,,,225.0,76.0,R,R,,,,,,,,2070839,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1.0,1.0,신승현,,
85531,85531,,,1961.0,6.0,12.0,South Korea,,Changwon,,,,,,,Dong-soo,Park,,,,187.0,70.0,R,R,,,,,,,,2085531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,1.0,1.0,박동수,,
89712,89712,,,1970.0,8.0,9.0,South Korea,,Cheongju,,,,,,,Yong-seon,Kim,,,,,,R,R,,,,,,,,2089712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김용선,,
80021,80021,,,1956.0,1.0,26.0,South Korea,,,,,,,,,Woo-geun,Kim,,,,,,R,R,,,,,,,,2080021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김우근,,
70349,70349,,,1977.0,3.0,18.0,South Korea,,Seoul,,,,,,,Seung-min,Park,,,,198.0,73.0,R,R,,,,,,,,2070349,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박준수,,
64153,64153,,,1991.0,7.0,15.0,South Korea,,Seoul,,,,,,,Seok-hwan,Yang,,,,198.0,73.0,R,R,,,,,,,,2064153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,양석환,,
96723,96723,96723.0,,1973.0,6.0,5.0,South Korea,,Gongju,,,,,,,Won-ki,Hong,,,,209.0,74.0,R,R,,,,,,,,2096723,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,홍원기,,
70553,70553,,,1981.0,6.0,4.0,South Korea,,Daegu,,,,,,,Ki-hyeok,Park,,,,170.0,70.0,R,R,,,,,,,,2070553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박기혁,,
63704,63704,,,1990.0,8.0,6.0,South Korea,,Chungju,,,,,,,Soo-gwang,Noh,,,,170.0,71.0,L,R,,,,,,,,2063704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,노수광,,
84671,84671,,,1965.0,3.0,15.0,South Korea,,Gwangju,,,,,,,Hee-soo,Moon,,,,176.0,69.0,R,R,,,,,,,,2084671,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,문희수,,
72649,72649,,,1983.0,9.0,8.0,South Korea,,Jeonju,,,,,,,Yong-woon,Shin,,,,159.0,71.0,R,R,,,,,,,,2072649,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1.0,1.0,신용운,,
89214,89214,,,1971.0,2.0,28.0,South Korea,,Seoul,,,,,,,Jong-seok,Kim,,,,198.0,72.0,L,L,,,,,,,,2089214,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김종석,,
93748,93748,,,1969.0,9.0,2.0,South Korea,,Pohang,,,,,,,Min-ho,Lee,,,,176.0,70.0,R,R,,,,,,,,2093748,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이민호,,
99228,99228,,,1975.0,4.0,7.0,South Korea,,Gunsan,,,,,,,Sung-jin,Jang,,,,159.0,70.0,R,R,,,,,,,,2099228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,장성진,,
65062,65062,,,1990.0,9.0,16.0,South Korea,,Seoul,,,,,,,Jae-yoon,Kim,,,,201.0,73.0,R,R,,,,,,,,2065062,,1.0,,,2.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김재윤,,
70612,70612,,,1977.0,10.0,27.0,South Korea,,Gwangju,,,,,,,Sang-hun,Kim,,,,203.0,71.0,R,R,,,,,,,,2070612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김상훈,,
70755,70755,,,1981.0,9.0,15.0,South Korea,,Cheonan,,,,,,,Gyu-soo,Jo,,,,181.0,72.0,R,R,,,,,,,,2070755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,조규수,,
75321,75321,,,1982.0,3.0,4.0,South Korea,,Daegu,,,,,,,Seung-lak,Son,,,,218.0,74.0,R,R,,,,,,,,2075321,,1.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,손승락,,
72466,72466,,,1983.0,7.0,27.0,South Korea,,Gongju,,,,,,,Dong-chan,Cho,,,,176.0,71.0,R,R,,,,,,,,2072466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,조동찬,,
82003,82003,,,1957.0,9.0,12.0,South Korea,,,,,,,,,Dae-yeong,SenYu,,,,,,L,L,,,,,,,,2082003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,선우대영,,
73209,73209,,,1984.0,6.0,14.0,South Korea,,Cheonan,,,,,,,Ju-hwan,Na,,,,185.0,71.0,R,R,,,,,,,,2073209,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,나주환,,
84111,84111,,,1961.0,3.0,13.0,South Korea,,Anyang,,,,,,,Bong-geun,Kim,,,,165.0,70.0,R,R,,,,,,,,2084111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김봉근,,
90687,90687,,,1971.0,3.0,28.0,South Korea,,Suwon,,,,,,,Hyang-nam,Choi,,,,201.0,74.0,R,R,,,,,,,,2090687,,1.0,4.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,최향남,,
79358,79358,,,1990.0,7.0,10.0,South Korea,,Seoul,,,,,,,Yoon-gu,Kang,,,,196.0,72.0,L,L,,,,,,,,2079358,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,강윤구,,
76849,76849,,,1987.0,12.0,26.0,South Korea,,Incheon,,,,,,,Myung-ki,Lee,,,,185.0,72.0,L,L,,,,,,,,2076849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이명기,,
90660,90660,,,1968.0,10.0,9.0,South Korea,,Gwangju,,,,,,,Hoi-yeol,Jung,,,,194.0,70.0,R,R,,,,,,,,2090660,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,정회열,,
82616,82616,,,1956.0,9.0,20.0,South Korea,,,,,,,,,Il-kwon,Kim,,,,,,R,R,,,,,,,,2082616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김일권,,
50126,50126,,,2001.0,8.0,30.0,South Korea,,Seoul,,,,,,,Min-ho,Lee,,,,205.0,74.0,R,R,,,,,,,,2050126,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이민호,,
72749,72749,,,1979.0,3.0,13.0,South Korea,,Chungju,,,,,,,Jung-gil,Ma,,,,198.0,68.0,R,R,,,,,,,,2072749,,1.0,5.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1.0,1.0,마정길,,
93311,93311,,,1971.0,1.0,30.0,South Korea,,Incheon,,,,,,,Hong-jib,Kim,,,,198.0,70.0,L,L,,,,,,,,2093311,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김홍집,,
69159,69159,,,1999.0,8.0,19.0,South Korea,,Seoul,,,,,,,Woo-young,Jeong,,,,218.0,76.0,R,R,,,,,,,,2069159,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1.0,1.0,정우영,,
52060,52060,,,2003.0,10.0,11.0,South Korea,,Suwon,,,,,,,Yeong-hyeon,Park,,,,201.0,72.0,R,R,,,,,,,,2052060,,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박영현,,
65949,65949,,,1996.0,10.0,10.0,South Korea,,Busan,,,,,,,Jin-wook,Ryou,,,,194.0,74.0,R,R,,,,,,,,2065949,,1.0,,,4.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,류진욱,,
99507,99507,,,1976.0,4.0,8.0,South Korea,,Cheonan,,,,,,,Jae-chul,Lim,,,,196.0,72.0,R,R,,,,,,,,2099507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,임재철,,
51454,51454,,,2002.0,5.0,19.0,South Korea,,Daegu,,,,,,,Seung-hyun,Lee,,,,225.0,72.0,L,L,,,,,,,,2051454,,1.0,5.0,3.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이승현,,
76610,76610,,,1987.0,4.0,29.0,South Korea,,Gwangju,,,,,,,Gi-ju,Han,,,,209.0,73.0,R,R,,,,,,,,2076610,,1.0,,,2.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,한기주,,
50662,50662,,,2001.0,8.0,23.0,South Korea,,Gwangju,,,,,,,Hae-young,Jung,,,,216.0,74.0,R,R,,,,,,,,2050662,,1.0,,,2.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,정해영,,
86780,86780,,,1962.0,7.0,25.0,South Korea,,Daegu,,,,,,,Jung-gil,Kang,,,,172.0,72.0,L,L,,,,,,,,2086780,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,강정길,,
69962,69962,,,2000.0,8.0,9.0,South Korea,,Seoul,,,,,,,Myung-gi,Song,,,,225.0,75.0,R,R,,,,,,,,2069962,,1.0,,5.0,2.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,송명기,,
88310,88310,,,1965.0,5.0,10.0,South Korea,,Chungju,,,,,,,Jin-kyu,Kim,,,,,,R,R,,,,,,,,2088310,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김진규,,
50859,50859,,,2001.0,4.0,23.0,South Korea,,Seongnam,,,,,,,Won-seok,Oh,,,,176.0,72.0,L,L,,,,,,,,2050859,,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,오원석,,
61643,61643,,,1992.0,9.0,29.0,South Korea,,Hwasun,,,,,,,Geon-hui,Hong,,,,214.0,74.0,R,R,,,,,,,,2061643,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,홍건희,,
63257,63257,,,1994.0,7.0,3.0,South Korea,,Cheonan,,,,,,,In-tae,Kim,,,,172.0,70.0,L,L,,,,,,,,2063257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김인태,,
86510,86510,,,1963.0,8.0,21.0,South Korea,,Busan,,,,,,,Sung-hyun,Kim,,,,203.0,71.0,R,R,,,,,,,,2086510,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김성현,,
76118,76118,,,1987.0,7.0,31.0,South Korea,,Gunsan,,,,,,,Jong-hyeon,Won,,,,194.0,72.0,R,R,,,,,,,,2076118,,1.0,,,2.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,1.0,1.0,원종현,,
89674,89674,,,1967.0,3.0,6.0,South Korea,,Seoul,,,,,,,Jae-ho,Yun,,,,,,R,R,,,,,,,,2089674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,윤재호,,
77566,77566,,,1988.0,11.0,24.0,South Korea,,Busan,,,,,,,Jae-gon,Lee,,,,231.0,76.0,R,R,,,,,,,,2077566,,1.0,,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1.0,1.0,이재곤,,
92510,92510,,,1970.0,2.0,4.0,South Korea,,Busan,,,,,,,Gye-won,Park,,,,187.0,73.0,R,R,,,,,,,,2092510,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박계원,,
96570,96570,,,1973.0,9.0,22.0,South Korea,,Changwon,,,,,,,Myung-ju,Cha,,,,176.0,68.0,L,L,,,,,,,,2096570,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,차명주,,
82153,82153,,,1956.0,2.0,29.0,South Korea,,Seoul,,,,,,,Young-ki,Jung,,,,187.0,71.0,R,R,,,,,,,,2082153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,정영기,,
73738,73738,,,1984.0,11.0,19.0,South Korea,,Cheonan,,,,,,,Yeong-myeong,Ahn,,,,198.0,72.0,R,R,,,,,,,,2073738,,2.0,4.0,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,안영명,,
65207,65207,,,1996.0,1.0,21.0,South Korea,,Incheon,,,,,,,Min-jae,Shin,,,,148.0,67.0,L,R,,,,,,,,2065207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,신민재,,
78352,78352,,,1985.0,8.0,25.0,South Korea,,Gwangju,,,,,,,Chang-min,Lim,,,,207.0,72.0,R,R,,,,,,,,2078352,,1.0,,,2.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,임창민,,
90514,90514,,,1966.0,7.0,27.0,South Korea,,Gyeongju,,,,,,,Jong-heon,Kim,,,,168.0,70.0,R,R,,,,,,,,2090514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김종헌,,
86670,86670,,,1963.0,1.0,27.0,South Korea,,Gwangju,,,,,,,Dong-chul,Cha,,,,,,R,R,,,,,,,,2086670,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,차동철,,
82982,82982,,,1953.0,4.0,2.0,South Korea,,Busan,,,,,,,Jung-soo,Kim,,,,176.0,70.0,L,L,,,,,,,,2082982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김정수,,
82275,82275,,,1961.0,8.0,19.0,South Korea,,Gongju,,,,,,,Kyung-sik,Shin,,,,209.0,75.0,L,L,,,,,,,,2082275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,신경식,,
97644,97644,,,1973.0,7.0,3.0,South Korea,,Changwon,,,,,,,Chang-hei,Kim,,,,216.0,70.0,R,R,,,,,,,,2097644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김창희,,
91831,91831,,,1969.0,1.0,20.0,South Korea,,Jeonju,,,,,,,Sung-ki,Park,,,,176.0,69.0,L,L,,,,,,,,2091831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,박성기,,
95576,95576,,,1951.0,6.0,10.0,South Korea,,Changwon,,,,,,,Doo-jo,Kwon,,,,154.0,68.0,R,R,,,,,,,,2095576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,권두조,,
95835,95835,,,1973.0,2.0,16.0,South Korea,,Cheonan,,,,,,,Sung-bo,Sim,,,,165.0,71.0,L,L,,,,,,,,2095835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,심성보,,
82000,82000,,,1955.0,1.0,2.0,South Korea,,Daegu,,,,,,,Hak-soo,Ham,,,,194.0,72.0,R,R,,,,,,,,2082000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,함학수,,
77257,77257,,,1979.0,6.0,2.0,South Korea,,Busan,,,,,,,Seung-hak,Lee,,,,254.0,77.0,R,R,,,,,,,,2077257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이승학,,
63950,63950,,,1995.0,2.0,24.0,South Korea,,Seoul,,,,,,,Hyeon-sik,Jang,,,,201.0,71.0,R,R,,,,,,,,2063950,,1.0,,,2.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,장현식,,
89777,89777,,,1967.0,7.0,20.0,South Korea,,Daejeon,,,,,,,Dae-yeon,Hwang,,,,198.0,72.0,R,R,,,,,,,,2089777,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,황대연,,
90851,90851,,,1971.0,3.0,21.0,South Korea,,Daegu,,,,,,,Sang-hoon,Lee,,,,181.0,71.0,R,R,,,,,,,,2090851,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이상훈,,
97111,97111,,,1977.0,5.0,19.0,South Korea,,Seoul,,,,,,,Min-gi,Kim,,,,198.0,74.0,R,R,,,,,,,,2097111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김민기,,
64004,64004,,,1995.0,11.0,21.0,South Korea,,Daejeon,,,,,,,Min-hyeok,Kim,,,,157.0,71.0,L,R,,,,,,,,2064004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김민혁,,
79138,79138,,,1989.0,11.0,11.0,South Korea,,Gunsan,,,,,,,Hee,Han,,,,190.0,72.0,R,R,,,,,,,,2079138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,한희,,
76757,76757,,,1986.0,6.0,17.0,South Korea,,Cheonan,,,,,,,Won-sang,Yoo,,,,205.0,74.0,R,R,,,,,,,,2076757,,1.0,,5.0,2.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,유원상,,
69453,69453,,,1990.0,11.0,4.0,South Korea,,Seoul,,,,,,,Hak-ju,Lee,,,,192.0,74.0,L,R,,,,,,,,2069453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,이학주,,
91206,91206,,,1972.0,5.0,20.0,South Korea,,Seongnam,,,,,,,Byung-kyu,Kang,,,,165.0,73.0,R,R,,,,,,,,2091206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,강병규,,
97103,97103,,,1978.0,11.0,13.0,South Korea,,Seoul,,,,,,,Ji-hwan,Son,,,,192.0,71.0,R,R,,,,,,,,2097103,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,손지환,,
72303,72303,,,1979.0,3.0,21.0,South Korea,,Bucheon,,,,,,,Min-woo,Kim,,,,203.0,72.0,R,R,,,,,,,,2072303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,4.0,김민우,,
